movie_id,title,original_title,release_date,budget,revenue,vote_average,runtime,release_year,release_month,director_id,director_original_name,cast_ids,cast_original_names
43987,예의없는 것들,예의없는 것들,2006-08-24,0,0,6.5,121,2006.0,8.0,90470,Park Cheol-hee,25004|109646|129971|2886796|1190229,신하균|윤지혜|Kang San|박길수|고수희
44262,대한민국 1%,대한민국 1%,2010-05-06,0,0,5.3,105,2010.0,5.0,1311668,Cho Myeong-nam,42799|1004565|130631|1011130|129973,손병호|임원희|Lee Ah-i|Kim Min-ki|박충선
44849,아빠가 여자를 좋아해,아빠가 여자를 좋아해,2010-01-14,0,0,5.8,113,2010.0,1.0,1763876,Lee Kwang-jae,123408|1352803|1257584|118977|1191709,이나영|이필모|정애연|김지석|김희수
45035,왕의 남자,왕의 남자,2005-12-29,0,0,7.0,119,2005.0,12.0,126809,이준익,79572|122408|96484|441113|84996,감우성|이준기|정진영|강성연|유해진
45075,구르믈 버서난 달처럼,구르믈 버서난 달처럼,2010-04-28,0,0,6.4,111,2010.0,4.0,126809,이준익,1248450|68903|132148|127710|227638,차승원|황정민|백성현|한지혜|류승룡
45079,4교시 추리영역,4교시 추리영역,2009-08-12,0,0,6.0,86,2009.0,8.0,132160,Sang-yong Lee,110382|1295457|132166|17127|139497,유승호|강소라|Sang-geun Jo|정석용|Jeon Jun-hong
45083,10억,10억,2009-08-06,0,0,6.4,114,2009.0,8.0,119405,Cho Min-ho,21687|93999|116175|1299351|127720,박해일|박희순|신민아|이민기|정유미
45089,혈의 누,혈의 누,2005-05-04,0,0,7.1,119,2005.0,5.0,132177,김대승,1248450|17124|132180|232408|1565982,차승원|박용우|지성|윤세아|최종원
45092,부산,부산,2009-10-15,0,0,5.5,101,2009.0,10.0,1052242,Park Ji-won,232034|110382|150697|138336|1137388,김영호|유승호|고창석|조진웅|Lee Se-na
45098,슬픔보다 더 슬픈 이야기,슬픔보다 더 슬픈 이야기,2009-03-11,0,0,7.394,105,2009.0,3.0,144410,Won Tae-yeon,1233094|1238990|86330|1257584|96634,권상우|이보영|이범수|정애연|이한위
45202,하녀,하녀,2010-05-13,4000000,0,6.4,107,2010.0,5.0,132452,임상수,20737|73249|115291|1080935|1673497,전도연|이정재|서우|윤여정|박지영
45814,채식주의자,채식주의자,2010-02-18,0,0,5.0,100,2010.0,2.0,133942,Lim Woo-seong,87895|118718|87553|135850|109646,채민서|현성|김여진|김영재|윤지혜
46904,무도리,무도리,2006-09-21,0,0,4.0,100,2006.0,9.0,2191950,Lee Hyung Sun,75914|1277308|1377950|560082|1344674,서영희|박인환|최주봉|이도희|정희태
47748,워낭소리,워낭소리,2009-01-15,0,0,7.7,75,2009.0,1.0,146698,Lee Chung-ryoul,146696|146697,Won-gyoon Choi|Sam-soon Lee
47830,트럭,트럭,2008-09-25,0,0,6.6,96,2008.0,9.0,84993,Kwon Hyung-jin,84996|1299287|139507|1420832|139506,유해진|진구|김준배|장준녕|이채영
47833,상사부일체,상사부일체,2007-09-20,0,0,4.1,125,2007.0,9.0,2214075,Shim Seung-bo,139515|1233712|87783|123824|127708,이성재|손창민|박상면|공정환|서지혜
47841,방황의 날들,방황의 날들,2007-06-27,0,0,6.0,83,2007.0,6.0,131397,So Yong Kim,225788|225786|225787|4362506|1911327,Jiseon Kim|Taegu Andy Kang|Bokja Kim|Gina You|Mike Park
47909,시,시,2010-05-13,0,349899,7.57,139,2010.0,5.0,96657,이창동,225119|557133|557132|96659|1077559,윤정희|이다윗|김희라|안내상|Kim Yong-taek
48111,피터팬의 공식,피터팬의 공식,2006-04-13,0,0,3.8,109,2006.0,4.0,1082430,Cho Chang-ho,84980|126741|120901|1542545|3212792,온주완|김호정|옥지영|박민지|이진희
48355,꿈은 이루어진다,꿈은 이루어진다,2010-05-27,0,0,6.6,113,2010.0,5.0,2689552,Gye Yun-Sik,139515|140289|140290|140294|140297,이성재|정경호|최지현|유태웅|Choo Sang-Rok
48411,어깨너머의 연인,어깨너머의 연인,2007-10-18,0,0,5.6,100,2007.0,10.0,125426,이언희,545756|1255548|124493|141541|1547176,이미연|이태란|Jun Kim|윤제문|Marco
48508,여행자,여행자,2009-10-29,0,0,7.3,92,2009.0,10.0,229307,Ounie Lecomte,144591|1750963|21689|85008|240948,김새론|Park Do-yeon|고아성|설경구|문성근
48593,킬 미,킬 미,2009-11-05,0,0,6.4,107,2009.0,11.0,147500,양종현,77280|1299317|145363|138527|147506,신현준|강혜정|김혜옥|박철민|김한
48828,울학교 이티,울학교 이티,2008-09-11,0,0,6.5,120,2008.0,9.0,554396,Park Kwang-chun,138531|83036|139501|141150|141151,김수로|박보영|Lee Chan-ho|김형범|김기방
49087,이끼,이끼,2010-07-14,0,0,6.923,162,2010.0,7.0,85006,강우석,21687|83682|80461|87897|139507,박해일|정재영|유준상|유선|김준배
49093,사랑,사랑,2007-09-19,0,0,6.778,104,2007.0,9.0,84998,곽경택,17122|84752|87792|1257594|1294798,주진모|박시연|주현|김민준|임현성
49095,눈에는 눈 이에는 이,눈에는 눈 이에는 이,2008-07-31,0,0,6.4,101,2008.0,7.0,88299,Ahn Kwon-tae,80457|1248450|88298|989991|240082,한석규|차승원|송영창|Lee Byung-joon|정인기
49190,남극일기,남극일기,2005-05-19,0,6500000,6.0,114,2005.0,5.0,94003,임필성,20738|10112|93999|141541|141857,송강호|유지태|박희순|윤제문|최덕문
49203,가문의 영광 2: 가문의 위기,가문의 위기,2005-09-07,0,0,5.3,115,2005.0,9.0,583175,정용기,77280|138523|105411|230363|1299473,신현준|김원희|김수미|탁재훈|임형준
49204,가문의 영광 3: 가문의 부활,가문의 영광 3: 가문의 부활,2006-09-21,0,0,4.7,128,2006.0,9.0,583175,정용기,77280|138523|105411|230363|1299473,신현준|김원희|김수미|탁재훈|임형준
49206,B형 남자친구,B형 남자친구,2005-02-03,0,0,6.0,96,2005.0,2.0,2713972,Choi Seok-won,127710|1233804|108535|87762|1599717,한지혜|이동건|정려원|신이|권해성
49283,해바라기,해바라기,2006-11-23,0,0,7.0,116,2006.0,11.0,84909,강석범,1222330|93252|1245099|77182|63446,김래원|김해숙|허이재|김병옥|김정태
49284,야수와 미녀,야수와 미녀,2005-10-27,0,0,6.1,101,2005.0,10.0,577473,Lee Kae-byeok,88876|116175|84751|86329|577474,류승범|신민아|김강우|안길강|안상태
49289,두 얼굴의 여친,두 얼굴의 여친,2007-09-12,0,0,6.6,117,2007.0,9.0,980218,이석훈,570002|108535|231506|1336527|115904,봉태규|정려원|이혜은|신은정|김인권
49556,크로싱,크로싱,2008-06-05,0,0,7.1,107,2008.0,6.0,116181,김태균,142425|142426|1559863|240082|1307277,차인표|Shin Myeong-cheol|주아름|정인기|Lee Young-hoo
49797,악마를 보았다,악마를 보았다,2010-08-12,6000000,12966357,7.802,144,2010.0,8.0,69081,김지운,25002|64880|20264|87090|1340711,이병헌|최민식|전국환|천호진|오산하
50010,댄서의 순정,댄서의 순정,2005-04-28,0,0,6.3,110,2005.0,4.0,105407,Park Young-hoon,37941|1254417|79574|77061|548081,문근영|박건형|박원상|Chang Yun|Kim Ki-Soo
50090,의형제,의형제,2010-02-04,0,0,6.323,116,2010.0,2.0,148747,장훈,20738|83014|20264|587676|223145,송강호|강동원|전국환|박혁권|Yoon Hee-seok
50143,맨데이트: 신이 주신 임무,맨데이트: 신이 주신 임무,2008-10-30,0,0,1.5,87,2008.0,10.0,143342,Park Hee-jun,16284|587674|1976839,재희|유다인|Kim Min-su
50150,오프로드,오프로드,2007-08-30,0,0,4.0,84,2007.0,8.0,1203795,한승룡,1203792|1087043|1296075|1299348,조한철|Baek Soo-jang|선우선|고서희
50210,파괴된 사나이,파괴된 사나이,2010-07-01,0,0,6.4,114,2010.0,7.0,1292897,우민호,97024|235731|1293088|235732|989991,김명민|김소현|엄기준|박주미|Lee Byung-joon
50340,우리 집에 왜 왔니,우리 집에 왜 왔니,2009-04-09,0,0,6.4,107,2009.0,4.0,1710286,Hwang Soo-ah,93999|1299317|1307506|557133|2098737,박희순|강혜정|승리|이다윗|Lee Do-hyeon
50341,신기전,신기전,2008-09-04,0,0,6.5,134,2008.0,9.0,83681,김유진,83682|83683|83637|17121|578838,정재영|한다감|허준호|안성기|신정근
50458,요가학원,요가학원,2009-08-20,0,0,5.194,97,2009.0,8.0,1106142,윤재연,105410|119529|1080933|1233711|939144,유진|차수연|조은지|박한별|김혜나
50475,용서는 없다,용서는 없다,2010-01-07,0,0,7.474,125,2010.0,1.0,938737,Kim Hyoung-jun,85008|88876|1489755|552572|1020867,설경구|류승범|한혜진|성지루|Park Sang-wook
50727,방자전,방자전,2010-06-02,0,0,5.929,124,2010.0,6.0,1296327,김대우,123766|556435|88876|143541|1299516,김주혁|조여정|류승범|류현경|송새벽
50792,19,나의 19세,2009-11-12,0,0,7.2,103,2009.0,11.0,1077924,Jang Yong-woo,80981|1245099|1307506|463583|232034,최승현|허이재|승리|장소연|김영호
51200,포화 속으로,포화 속으로,2010-06-16,10400000,20967660,7.515,120,2010.0,6.0,78866,John H. Lee,1233094|80981|138508|1248450|1234599,권상우|최승현|김승우|차승원|김혜성
51393,백야행: 하얀 어둠 속을 걷다,백야행: 하얀 어둠 속을 걷다,2009-11-19,0,0,6.3,135,2009.0,11.0,144052,Park Shin-woo,86889|80457|85173|150242|139493,손예진|한석규|고수|이민정|박성웅
51419,마지막 선물,마지막 선물,2008-02-05,0,0,6.3,107,2008.0,2.0,83628,Kim Young-jun,77280|83637|83220|144134|144135,신현준|허준호|하지원|조수민|권오중
51608,아저씨,아저씨,2010-08-04,1255000,43059790,7.699,119,2010.0,8.0,144590,이정범,70336|144591|552067|550683|147505,원빈|김새론|김태훈|김희원|김성오
52061,리턴,리턴,2007-08-08,0,0,6.4,113,2007.0,8.0,145376,Lee Kyu-man,97024|25003|145379|80461|145380,김명민|김태우|김유미|유준상|정유석
52120,육혈포 강도단,육혈포 강도단,2010-03-18,0,0,6.9,107,2010.0,3.0,87781,강효진,123808|105411|145363|87540|224673,나문희|김수미|김혜옥|임창정|김광규
52411,우린 액션배우다,우린 액션배우다,2008-08-28,0,0,5.9,110,2008.0,8.0,548646,정병길,145931|145932|117504|548646|1711909,Kwon Ki Duk|성일|윤진서|정병길|곽진석
52413,여고괴담 5: 동반자살,여고괴담 5: 동반자살,2009-06-18,125000,3470000,5.465,88,2009.0,6.0,39255,Lee Jong-yong,1089693|1183549|1255410|1183550|1183552,오연서|장경아|손은서|송채윤|Yoo Dam-hee
52414,고死 두 번째 이야기: 교생실습,고사 두 번째 이야기: 교생실습,2010-07-28,0,0,5.7,84,2010.0,7.0,223179,You Sun-dong,138531|1252370|1251467|1134687|1134684,김수로|황정음|박지연|윤시윤|박은빈
52415,미쓰 홍당무,미쓰 홍당무,2008-10-16,0,0,6.3,101,2008.0,10.0,1062389,이경미,126881|145990|115291|462583|150127,공효진|이종혁|서우|황우슬혜|방은진
52416,어느날 갑자기 세번째 이야기: D-day,어느날 갑자기 세번째 이야기: D-day,2006-08-03,0,0,5.4,93,2006.0,8.0,1180430,김은경,1180427|118978|1180428|145944|140319,김리나|이은성|유호린|Heo Jin-yong|손지나
52418,숙명,숙명,2008-03-20,0,7088077,5.804,123,2008.0,3.0,231478,김해곤,83020|1233094|132180|1233711|115904,송승헌|권상우|지성|박한별|김인권
52419,어느날 갑자기 첫번째 이야기: 2월 29일,어느날 갑자기 첫번째 이야기: 2월 29일,2006-07-20,0,0,5.8,91,2006.0,7.0,1180440,Jung Jong-hoon,1243486|1082694|929532|1180438|1248595,박은혜|Baek Eun-jin|Yoon-jeong Choi|Myeong-jin Lee|임호
52420,어느날 갑자기 두번째 이야기: 네번째 층,어느날 갑자기 두번째 이야기: 네번째 층,2006-07-27,0,0,5.8,100,2006.0,7.0,548651,Kwon Ho-young,127706|140335|96467|147853|1180459,김서형|김유정|조영진|김영선|김자영
52421,혈투,혈투,2011-02-24,0,0,6.6,111,2011.0,2.0,557736,박훈정,93999|1299287|564862|936836|20264,박희순|진구|최일화|장희진|전국환
52423,걸스카우트,걸스카우트,2008-06-05,0,0,6.7,99,2008.0,6.0,548654,김상만,83221|1073874|123808|79574|1322013,김선아|고준희|나문희|박원상|Ryu Tae-joon
52424,죽어도 해피엔딩,죽어도 해피엔딩,2007-08-22,0,0,6.1,94,2007.0,8.0,564913,Kyung-Han Kang,1106129|140289|1299221|1004565|64455,예지원|정경호|백도빈|임원희|장현성
52425,즐거운 인생,즐거운 인생,2007-09-12,0,0,6.8,112,2007.0,9.0,126809,이준익,96484|75912|1240218|123820|126741,정진영|김윤석|장근석|김상호|김호정
52426,그 남자의 책 198쪽,그 남자의 책 198쪽,2008-10-23,0,0,6.2,97,2008.0,10.0,125729,Kim Jeong-kwon,1238592|68904|105410|64454|2500905,이동욱|이재용|유진|기주봉|Park Hwi-sun
52431,잘 살아보세,잘 살아보세,2006-09-28,0,0,6.5,120,2006.0,9.0,1181909,Ahn Jin-woo,83123|86330|994248|116180|96659,김정은|이범수|전미선|변희봉|안내상
52434,내 사랑,내 사랑,2007-12-18,0,0,6.3,111,2007.0,12.0,83030,이한,79572|109307|126880|227638|1138202,감우성|최강희|이연희|류승룡|Lim Jung-Eun
52435,아내가 결혼했다,아내가 결혼했다,2008-10-23,0,0,5.6,119,2008.0,10.0,229942,Chong Yun-su,123766|86889|1261196|1252865|2240065,김주혁|손예진|주상욱|Choi Won-hong|Yun Yeong-keol
52436,마이 뉴 파트너,마이 뉴 파트너,2008-03-06,0,0,4.0,110,2008.0,3.0,1657428,Kim Jong-hyun,17121|1307322|17127|138336|2331363,안성기|조한선|정석용|조진웅|Lee Eun-ji
52441,평행이론,평행이론,2010-02-18,0,0,6.2,110,2010.0,2.0,548651,Kwon Ho-young,145989|145990|232408|564844|75913,지진희|이종혁|윤세아|박병은|하정우
52442,달려라 자전거,달려라 자전거,2008-08-07,0,0,6.6,88,2008.0,8.0,1277565,임성운,240145|80984|147852|1277564|1277563,한효주|이영훈|김응수|Song Gwang-won|Jeon Il-beom
52444,Mr. 로빈 꼬시기,Mr. 로빈 꼬시기,2006-12-07,2800000,0,6.0,107,2006.0,12.0,589740,Kim Sang-woo,121149|82093|1887010|141548|120901,엄정화|Daniel Henney|방중현|이성민|옥지영
52445,수,수,2007-03-22,0,1275162,6.529,122,2007.0,3.0,226920,崔洋一,145989|145999|441113|125734|2117318,지진희|오만석|강성연|이기영|Cho Gyeong-hwan
52464,용의주도 미스 신,용의주도 미스 신,2007-12-18,0,0,6.3,108,2007.0,12.0,146046,Park Yong-jib,1029154|115904|144135|145990|1619315,한예슬|김인권|권오중|이종혁|손호영
52578,바람피기 좋은 날,바람피기 좋은 날,2007-02-08,0,0,5.4,103,2007.0,2.0,573828,Jang Moon-il,146245|117504|145990|1299351|587676,김혜수|윤진서|이종혁|이민기|박혁권
52585,좋지 아니한가,좋지 아니한가,2007-02-28,0,0,7.4,117,2007.0,2.0,113579,정윤철,87090|1101372|146245|572225|1239675,천호진|문희경|김혜수|유아인|황보라
52586,사랑방 선수와 어머니,사랑방 선수와 어머니,2007-08-08,0,0,5.3,107,2007.0,8.0,2415811,Lim Young-Sung,1244814|84854|138523|1299473|1234180,고은아|정준호|김원희|임형준|김지영
53238,"사랑하니까, 괜찮아","사랑하니까, 괜찮아",2006-08-17,2600000,0,5.4,111,2006.0,8.0,1134608,곽지균,147588|1253552|1257634|2097220|1257611,정한용|지현우|임정은|Yang Joo-ho|정애리
53514,시라노; 연애조작단,시라노; 연애조작단,2010-09-16,0,0,6.9,117,2010.0,9.0,24989,김현석,1238415|150242|1252369|1156197|138527,엄태웅|이민정|최다니엘|박신혜|박철민
53656,아이리스 더 무비,아이리스 더 무비,2010-03-21,0,0,6.4,118,2010.0,3.0,148675,Kim Kyu-tae,25002|148673|84854|1237976|138508,이병헌|김소연|정준호|김태희|김승우
54201,키친,키친,2009-02-05,0,0,5.4,102,2009.0,2.0,150122,홍지영,116175|25003|150125|150126|150127,신민아|김태우|주지훈|전혜진|방은진
54225,오감도,오감도,2009-07-09,0,2484095,5.0,130,2009.0,7.0,96631,허진호,63438|1149918|84751|119529|1094648,장혁|Cha Hyun-jung|김강우|차수연|배종옥
54262,포도나무를 베어라,포도나무를 베어라,2007-02-22,900000,0,5.0,117,2007.0,2.0,150239,Min Byung-hun,150242|150243|150244|64454,이민정|Seo Jang-won|Lee Ho-young|기주봉
54330,아기와 나,아기와 나,2008-08-13,0,0,6.3,98,2008.0,8.0,150416,Kim Jin-young,1240218|1046862|1715828|1574622|138509,장근석|송하윤|Moon Mason|고규필|이문식
54457,이태원 살인사건,이태원 살인사건,2009-09-10,0,0,6.3,99,2009.0,9.0,150699,Hong Ki-seon,96484|1240218|1669141|528339|150697,정진영|장근석|신승환|오광록|고창석
54543,키다리 아저씨,키다리 아저씨,2005-01-13,0,0,6.5,110,2005.0,1.0,1299512,Gong Jung-shik,83220|1244801|87762|1123505|1234597,하지원|연정훈|신이|김정난|정준하
54555,잠복근무,잠복근무,2005-03-17,0,0,6.4,111,2005.0,3.0,554396,Park Kwang-chun,83221|150903|87890|123820|1286419,김선아|공유|남상미|김상호|노주현
54558,카리스마 탈출기,카리스마 탈출기,2006-03-30,1700000,0,5.6,100,2006.0,3.0,548066,Kwon Nam-ki,150912|87784|1233632|88877|1234597,이정|안재모|윤은혜|현영|정준하
54659,해변의 여인,해변의 여인,2006-08-31,0,0,6.3,127,2006.0,8.0,150975,홍상수,138508|1245069|102269|25003|1108918,김승우|고현정|송선미|김태우|최반야
55314,친정엄마,친정엄마,2010-04-22,0,0,7.7,107,2010.0,4.0,222863,Yoo Sung-yup,93252|98131|96467|1346897|139503,김해숙|박진희|조영진|이무생|Jung Young-ki
55641,이층의 악당,이층의 악당,2010-11-24,0,0,6.7,115,2010.0,11.0,109305,Son Jae-gon,146245|80457|1746547|1444366|557743,김혜수|한석규|지우|김기천|이용녀
55753,뷰티풀 선데이,뷰티풀 선데이,2007-03-29,0,0,5.5,117,2007.0,3.0,1052241,Jin Kwang-kyo,17124|1239247|1257555|125734|2012472,박용우|남궁민|왕지혜|이기영|Kim Dong-ha
55758,심야의 FM,심야의 FM,2010-10-14,0,8101240,6.9,106,2010.0,10.0,548654,김상만,1299358|10112|1024395|1044800|1100787,수애|유지태|마동석|정만식|최송현
55765,거룩한 계보,거룩한 계보,2006-10-19,4500000,0,6.5,126,2006.0,10.0,90350,장진,83682|84854|227638|945428|141159,정재영|정준호|류승룡|주진모|Gong Ho-seok
55767,우리 동네,우리 동네,2007-11-29,0,0,5.568,114,2007.0,11.0,937708,정길영,145999|115290|117377|96663|1998163,오만석|이선균|류덕환|박명신|전혜원
55771,우아한 세계,우아한 세계,2007-04-05,0,0,6.6,112,2007.0,4.0,1059129,한재림,20738|1673497|77188|141541|564862,송강호|박지영|오달수|윤제문|최일화
55788,뜨거운 것이 좋아,뜨거운 것이 좋아,2008-01-17,0,0,5.5,110,2008.0,1.0,1002030,Kwon Chil-in,16288|123664|1042232|1257636|223144,이미숙|김민희|안소희|김흥수|김성수
55906,천하장사 마돈나,천하장사 마돈나,2006-08-31,0,0,6.1,117,2006.0,8.0,108536,이해준,117377|229752|1410299|1590847|75912,류덕환|백윤식|박영서|Lee Eon|김윤석
56247,황진이,황진이,2007-06-06,0,0,6.6,141,2007.0,6.0,80450,장윤현,74421|10112|147852|1029185|227638,송혜교|유지태|김응수|정유미|류승룡
56578,해결사,해결사,2010-09-12,0,0,6.8,100,2010.0,9.0,146865,권혁재,85008|64497|77188|945428|141548,설경구|이정진|오달수|주진모|이성민
56581,7월 32일,7월 32일,2010-04-22,0,0,4.8,108,2010.0,4.0,224630,Jin Seung-hyeon,224631|224632|224633|1011130|1335773,박은수|김정균|Seong Hye Rim|Kim Min-ki|신철진
56604,폐가,폐가,2010-08-19,300000,83322,4.5,84,2010.0,8.0,118680,Lee Cheol-ha,224667|1029157|224669|224670|224671,Sin Gyeong Seon|신소율|Yun I-na|Lee Hwa Jeong|Hyeon Tae Ho
56606,정승필 실종사건,정승필 실종사건,2009-09-01,0,0,5.1,97,2009.0,9.0,84909,강석범,86330|1246931|1233712|69379|224674,이범수|김규리|손창민|김뢰하|Lim Dae-ho
