movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month
41549,M,M,ko,2007-10-25,109,0,0,5.8,18,0.851,"['드라마', '스릴러', '범죄', '미스터리', '로맨스']","['Core Studio', 'M&FC', 'Production M', 'Chungeorahm Film']",['KR'],2007.0,10.0
42304,오이시맨,오이시맨,ko,2009-02-19,98,98,0,7.2,4,1.1571,"['드라마', '음악', '로맨스']",['Sponge'],"['KR', 'JP']",2009.0,2.0
42324,조폭 마누라 3,조폭 마누라 3,ko,2006-12-28,115,9000000,0,5.9,48,1.9331,"['코미디', '액션', '드라마']","['Hyun Jin Films', 'Showbox', 'October Pictures']","['HK', 'KR']",2006.0,12.0
42384,가루지기,가루지기,ko,2008-04-30,120,0,0,5.8,42,2.9892,"['코미디', '판타지', '드라마']","['Michigan Venture Capital', 'Prime Entertainment', 'Showbox']",['KR'],2008.0,4.0
42507,베스트셀러,베스트셀러,ko,2010-04-15,117,0,0,5.9,53,1.2374,"['공포', '스릴러', '미스터리']","['EchoFilm', 'Cinergy House', 'Daisy Entertainment', 'Michigan Venture Capital', 'Showbox']",['KR'],2010.0,4.0
42781,킹콩을 들다,킹콩을 들다,ko,2009-07-01,120,0,0,7.6,5,1.0219,['드라마'],"['Next Entertainment World', 'Michigan Venture Capital', 'Mirovision', 'RG Enterworks', 'CL Entertainment', 'CJ Entertainment']",['KR'],2009.0,7.0
43212,내 깡패 같은 애인,내 깡패 같은 애인,ko,2010-05-20,105,800000,4214668,6.8,15,1.0436,"['로맨스', '코미디', '드라마']","['Lotte Entertainment', 'JK Film']",['KR'],2010.0,5.0
43565,므이,므이,ko,2007-07-25,93,3000000,0,5.325,20,1.2849,"['드라마', '공포', '미스터리', '스릴러']","['Phước Sang Film', 'Popcorn Film', 'CJ Entertainment', 'IM Pictures', 'Cinema Service', 'Mirovision']","['KR', 'VN']",2007.0,7.0
43987,예의없는 것들,예의없는 것들,ko,2006-08-24,121,0,0,6.5,61,1.1114,"['코미디', '액션', '범죄', '스릴러']","['Tube Pictures', 'Lotte Entertainment', 'Core Studio']",['KR'],2006.0,8.0
44262,대한민국 1%,대한민국 1%,ko,2010-05-06,105,0,0,5.3,10,0.8827,"['액션', '드라마', '전쟁']",[],['KR'],2010.0,5.0
44849,아빠가 여자를 좋아해,아빠가 여자를 좋아해,ko,2010-01-14,113,0,0,5.8,13,1.3015,"['코미디', '로맨스']","['Harimao Pictures', 'Showbox']",['KR'],2010.0,1.0
45035,왕의 남자,왕의 남자,ko,2005-12-29,119,0,0,7.0,105,1.5384,"['드라마', '역사', '스릴러']","['Cineworld', 'Cinema Service', 'Eagle Pictures']",['KR'],2005.0,12.0
45075,구르믈 버서난 달처럼,구르믈 버서난 달처럼,ko,2010-04-28,111,0,0,6.4,42,1.1404,"['액션', '드라마']","['Achim Pictures', 'Tiger Pictures', 'SK Telecom', 'Michigan Venture Capital', 'M-Line Distribution']",['KR'],2010.0,4.0
45079,4교시 추리영역,4교시 추리영역,ko,2009-08-12,86,0,0,6.0,21,1.4809,"['범죄', '미스터리', '스릴러', '액션']","['Sway Entertainment', 'Lotte Entertainment']",['KR'],2009.0,8.0
45083,10억,10억,ko,2009-08-06,114,0,0,6.4,33,1.8515,"['스릴러', '드라마']","['Sponge', 'Sidus', 'Showbox', 'Iden Pictures']",['KR'],2009.0,8.0
45089,혈의 누,혈의 누,ko,2005-05-04,119,0,0,7.1,46,1.6434,"['스릴러', '미스터리']","['Sidus', 'Cinema Service', 'Fun and Happiness Film']",['KR'],2005.0,5.0
45092,부산,부산,ko,2009-10-15,101,0,0,5.5,4,1.5784,"['액션', '드라마']","['Sidus', 'Ozone Film']",['KR'],2009.0,10.0
45098,슬픔보다 더 슬픈 이야기,슬픔보다 더 슬픈 이야기,ko,2009-03-11,105,0,0,7.394,66,1.483,"['드라마', '로맨스']","['Core Contents Media', 'Showbox']",['KR'],2009.0,3.0
45202,하녀,하녀,ko,2010-05-13,107,4000000,0,6.4,340,3.0986,"['스릴러', '드라마']","['Sidus', 'Sidus FNH-Benex Cinema Fund 1', 'Michigan Venture Capital', 'Stareast Digital Laboratory', 'Hanwha Entertainment Fund No. 1', 'Mirovision', 'CJ Entertainment', 'Korean Film Council']",['KR'],2010.0,5.0
45814,채식주의자,채식주의자,ko,2010-02-18,100,0,0,5.0,10,1.019,"['드라마', '로맨스', '공포']",['Bluetree Pictures'],['KR'],2010.0,2.0
46904,무도리,무도리,ko,2006-09-21,100,0,0,4.0,2,2.1756,['코미디'],"['MBC', 'CJ Entertainment', 'Sidus']",['KR'],2006.0,9.0
47748,워낭소리,워낭소리,ko,2009-01-15,75,0,0,7.7,18,0.2075,['다큐멘터리'],"['Indiestory', 'Studio Nurimbo']",['KR'],2009.0,1.0
47830,트럭,트럭,ko,2008-09-25,96,0,0,6.6,26,1.4556,"['스릴러', '범죄']","['Sidus', 'Golden Bridge Asset Management', 'Golden Network Asia']","['HK', 'KR']",2008.0,9.0
47833,상사부일체,상사부일체,ko,2007-09-20,125,0,0,4.1,7,0.9397,"['코미디', '액션']","['20th Century Fox Korea', 'Dooson Cinema', 'IM Pictures', 'CJ Entertainment', 'Mirovision']",['KR'],2007.0,9.0
47841,방황의 날들,방황의 날들,ko,2007-06-27,83,0,0,6.0,13,0.1856,['드라마'],['Soandbrad'],"['KR', 'US', 'CA']",2007.0,6.0
47909,시,시,ko,2010-05-13,139,0,349899,7.57,315,1.4447,['드라마'],"['UniKorea Pictures', 'Pinehouse Film']",['KR'],2010.0,5.0
48111,피터팬의 공식,피터팬의 공식,ko,2006-04-13,109,0,0,3.8,5,1.1792,"['드라마', '로맨스']","['LJ Film', 'CJ Entertainment']",['KR'],2006.0,4.0
48355,꿈은 이루어진다,꿈은 이루어진다,ko,2010-05-27,113,0,0,6.6,5,0.6401,['코미디'],[],['KR'],2010.0,5.0
48411,어깨너머의 연인,어깨너머의 연인,ko,2007-10-18,100,0,0,5.6,8,1.473,"['코미디', '로맨스']","['Sidus', 'Fuji Television Network', 'AMUSE', 'Showgate', 'Showbox']","['JP', 'KR']",2007.0,10.0
48508,여행자,여행자,ko,2009-10-29,92,0,0,7.3,69,1.1966,['드라마'],"['Gloria Films', 'NOWFILM']","['FR', 'KR']",2009.0,10.0
48593,킬 미,킬 미,ko,2009-11-05,107,0,0,6.4,19,0.5101,"['액션', '드라마', '로맨스']",['Sidus'],['KR'],2009.0,11.0
48828,울학교 이티,울학교 이티,ko,2008-09-11,120,0,0,6.5,10,0.899,['코미디'],"['SK Telecom', 'DCG Plus', 'Sovik Venture Capital', 'Finecut']",['KR'],2008.0,9.0
49087,이끼,이끼,ko,2010-07-14,162,0,0,6.923,91,1.5089,"['드라마', '스릴러', '범죄', '미스터리']","['Cinema Service', 'CJ Entertainment', 'Sovik Venture Capital', ""Let's Films""]",['KR'],2010.0,7.0
49093,사랑,사랑,ko,2007-09-19,104,0,0,6.778,9,0.9014,"['액션', '드라마']","['Lotte Entertainment', 'Taewon Entertainment', 'Jininsa Films', 'AMUSE', 'CJ Entertainment']",['KR'],2007.0,9.0
49095,눈에는 눈 이에는 이,눈에는 눈 이에는 이,ko,2008-07-31,101,0,0,6.4,32,1.3817,"['액션', '범죄']","['Taewon Entertainment', 'Lotte Entertainment']",['KR'],2008.0,7.0
49190,남극일기,남극일기,ko,2005-05-19,114,0,6500000,6.0,54,1.7183,"['공포', '스릴러', '미스터리']","['Sidus', 'Mirovision', 'Showbox']",['KR'],2005.0,5.0
49203,가문의 영광 2: 가문의 위기,가문의 위기,ko,2005-09-07,115,0,0,5.3,16,1.673,"['코미디', '범죄', '액션', '로맨스']","['Taewon Entertainment', 'Showbox']",['KR'],2005.0,9.0
49204,가문의 영광 3: 가문의 부활,가문의 영광 3: 가문의 부활,ko,2006-09-21,128,0,0,4.7,15,1.6699,"['드라마', '코미디', '범죄']","['Taewon Entertainment', 'Showbox']",['KR'],2006.0,9.0
49206,B형 남자친구,B형 남자친구,ko,2005-02-03,96,0,0,6.0,11,1.0957,['코미디'],"['Lotte Entertainment', 'Cinema Zenith Entertainment']",['KR'],2005.0,2.0
49283,해바라기,해바라기,ko,2006-11-23,116,0,0,7.0,50,3.7116,"['범죄', '드라마']","['DCG Plus', 'iVision Entertainment', 'Showbox']",['KR'],2006.0,11.0
49284,야수와 미녀,야수와 미녀,ko,2005-10-27,101,0,0,6.1,24,1.4213,"['코미디', '로맨스']",['Sio Film'],['KR'],2005.0,10.0
49289,두 얼굴의 여친,두 얼굴의 여친,ko,2007-09-12,117,0,0,6.6,21,0.8136,"['코미디', '로맨스', '드라마']","['Fineworks', 'Showbox']",['KR'],2007.0,9.0
49556,크로싱,크로싱,ko,2008-06-05,107,0,0,7.1,35,0.7862,['드라마'],"['Camp B', 'Vantage Holdings']",['KR'],2008.0,6.0
49797,악마를 보았다,악마를 보았다,ko,2010-08-12,144,6000000,12966357,7.802,2755,5.6661,"['스릴러', '공포']","['Softbank Ventures', 'Peppermint & Company', 'Siz Entertainment', 'Finecut', 'Michigan Venture Capital', 'Showbox', 'CJ Investment']",['KR'],2010.0,8.0
50010,댄서의 순정,댄서의 순정,ko,2005-04-28,110,0,0,6.3,36,1.4627,"['코미디', '드라마', '로맨스']","['M-Line Distribution', 'Show East']",['KR'],2005.0,4.0
50090,의형제,의형제,ko,2010-02-04,116,0,0,6.323,130,1.1956,"['스릴러', '액션', '드라마']","['Showbox', 'Dasepo Club', 'Michigan Venture Capital', 'Rubicon Pictures', 'CJ Entertainment']",['KR'],2010.0,2.0
50143,맨데이트: 신이 주신 임무,맨데이트: 신이 주신 임무,ko,2008-10-30,87,0,0,1.5,4,0.1308,"['액션', '범죄', '판타지']",[],['KR'],2008.0,10.0
50150,오프로드,오프로드,ko,2007-08-30,84,0,0,4.0,1,0.2795,"['드라마', '액션']","['Sponge', 'Cineclick Asia']",['KR'],2007.0,8.0
50210,파괴된 사나이,파괴된 사나이,ko,2010-07-01,114,0,0,6.4,40,1.3413,"['스릴러', '액션']","['iLoveCinema', 'iFilm', 'Daisy Entertainment', 'Cinergy House']",['KR'],2010.0,7.0
50340,우리 집에 왜 왔니,우리 집에 왜 왔니,ko,2009-04-09,107,0,0,6.4,11,2.3145,"['코미디', '로맨스']",['Lotte Entertainment'],['KR'],2009.0,4.0
50341,신기전,신기전,ko,2008-09-04,134,0,0,6.5,41,1.2255,"['액션', '모험', '역사']","['KnJ Entertainment', 'CJ Entertainment', 'Cinema Service']",['KR'],2008.0,9.0
50458,요가학원,요가학원,ko,2009-08-20,97,0,0,5.194,31,0.7225,['공포'],"['Opus Pictures', 'Sidus', 'United Pictures']",['KR'],2009.0,8.0
50475,용서는 없다,용서는 없다,ko,2010-01-07,125,0,0,7.474,189,1.7088,"['범죄', '스릴러', '미스터리']","['Cinema Service', 'CJ Entertainment', 'The Dream & Pictures']",['KR'],2010.0,1.0
50727,방자전,방자전,ko,2010-06-02,124,0,0,5.929,35,3.9448,"['로맨스', '드라마', '역사', '코미디']","['Barunson E&A', 'Sio Film', 'The Tower Pictures', 'CJ Entertainment']",['KR'],2010.0,6.0
50792,19,나의 19세,ko,2009-11-12,103,0,0,7.2,10,1.1468,['드라마'],['Samhwa Networks'],['KR'],2009.0,11.0
51200,포화 속으로,포화 속으로,ko,2010-06-16,120,10400000,20967660,7.515,201,1.7205,['전쟁'],"['Taewon Entertainment', 'UBU Film', 'H Plus Communication', 'Lotte Entertainment', 'Korean Film Council', 'CJ Entertainment', 'Finecut', 'M-Venture Investment']",['KR'],2010.0,6.0
51393,백야행: 하얀 어둠 속을 걷다,백야행: 하얀 어둠 속을 걷다,ko,2009-11-19,135,0,0,6.3,39,1.2957,"['미스터리', '로맨스', '스릴러']","['Cinema Service', 'Barunson', 'CJ Entertainment']",['KR'],2009.0,11.0
51419,마지막 선물,마지막 선물,ko,2008-02-05,107,0,0,6.3,6,1.8215,"['드라마', '범죄']","['Taewon Entertainment', 'Olive Nine', 'Showbox']",['KR'],2008.0,2.0
51608,아저씨,아저씨,ko,2010-08-04,119,1255000,43059790,7.699,1380,4.6157,"['액션', '스릴러', '범죄']","['Opus Pictures', 'CJ Entertainment', 'United Pictures', 'M-Line Distribution']",['KR'],2010.0,8.0
52061,리턴,리턴,ko,2007-08-08,113,0,0,6.4,20,0.9031,"['드라마', '스릴러']","['K&Entertainment', 'CJ Entertainment']",['KR'],2007.0,8.0
52120,육혈포 강도단,육혈포 강도단,ko,2010-03-18,107,0,0,6.9,6,0.7837,"['범죄', '코미디', '액션']","['The Pictures with a View', 'Lotte Entertainment']",['KR'],2010.0,3.0
52411,우린 액션배우다,우린 액션배우다,ko,2008-08-28,110,0,0,5.9,8,0.5367,"['액션', '다큐멘터리', '코미디']","['KT&G Sangsangmadang', 'Apeitda']",['KR'],2008.0,8.0
52413,여고괴담 5: 동반자살,여고괴담 5: 동반자살,ko,2009-06-18,88,125000,3470000,5.465,57,2.2197,"['공포', '드라마', '미스터리']","['Cine2000', 'Lotte Entertainment']",['KR'],2009.0,6.0
52414,고死 두 번째 이야기: 교생실습,고사 두 번째 이야기: 교생실습,ko,2010-07-28,84,0,0,5.7,79,1.9522,['공포'],['Next Entertainment World'],['KR'],2010.0,7.0
52415,미쓰 홍당무,미쓰 홍당무,ko,2008-10-16,101,0,0,6.3,22,1.6794,"['코미디', '드라마']","['Vantage Holdings', 'Moho Film']",['KR'],2008.0,10.0
52416,어느날 갑자기 세번째 이야기: D-day,어느날 갑자기 세번째 이야기: D-day,ko,2006-08-03,93,0,0,5.4,14,0.3732,['공포'],['CJ Entertainment'],['KR'],2006.0,8.0
52418,숙명,숙명,ko,2008-03-20,123,0,7088077,5.804,28,0.8531,"['액션', '스릴러', '범죄']",['CJ Entertainment'],['KR'],2008.0,3.0
52419,어느날 갑자기 첫번째 이야기: 2월 29일,어느날 갑자기 첫번째 이야기: 2월 29일,ko,2006-07-20,91,0,0,5.8,17,0.499,['공포'],['CJ Entertainment'],['KR'],2006.0,7.0
52420,어느날 갑자기 두번째 이야기: 네번째 층,어느날 갑자기 두번째 이야기: 네번째 층,ko,2006-07-27,100,0,0,5.8,14,0.5811,['공포'],['CJ Entertainment'],['KR'],2006.0,7.0
52421,혈투,혈투,ko,2011-02-24,111,0,0,6.6,21,1.1913,"['액션', '드라마']","['Bidangil Pictures', 'Sidus']",['KR'],2011.0,2.0
52423,걸스카우트,걸스카우트,ko,2008-06-05,99,0,0,6.7,3,0.385,['코미디'],"['Lotte Entertainment', 'BK Pictures', 'MK Pictures', 'Myung Films', 'KD Media', 'Pancinema', 'OCN']",['KR'],2008.0,6.0
52424,죽어도 해피엔딩,죽어도 해피엔딩,ko,2007-08-22,94,0,0,6.1,11,1.328,['코미디'],"['Sidus', 'Candle Media', 'Prime Entertainment']",['KR'],2007.0,8.0
52425,즐거운 인생,즐거운 인생,ko,2007-09-12,112,0,0,6.8,8,0.3971,"['가족', '음악']","['CJ Entertainment', 'Achim Pictures']",['KR'],2007.0,9.0
52426,그 남자의 책 198쪽,그 남자의 책 198쪽,ko,2008-10-23,97,0,0,6.2,10,0.6581,['로맨스'],[],['KR'],2008.0,10.0
52431,잘 살아보세,잘 살아보세,ko,2006-09-28,120,0,0,6.5,4,0.9308,"['코미디', '드라마']",[],[],2006.0,9.0
52434,내 사랑,내 사랑,ko,2007-12-18,111,0,0,6.3,9,0.6619,"['코미디', '로맨스']","['Showbox', 'Ozone Film']",['KR'],2007.0,12.0
52435,아내가 결혼했다,아내가 결혼했다,ko,2008-10-23,119,0,0,5.6,15,1.0398,"['드라마', '로맨스']","['CJ Entertainment', 'Jupiter Film']",['KR'],2008.0,10.0
52436,마이 뉴 파트너,마이 뉴 파트너,ko,2008-03-06,110,0,0,4.0,1,1.7645,"['액션', '코미디']",['KM Culture'],['KR'],2008.0,3.0
52441,평행이론,평행이론,ko,2010-02-18,110,0,0,6.2,30,1.2796,"['액션', '스릴러', '미스터리']","['CJ Entertainment', 'Dasepo Club']",['KR'],2010.0,2.0
52442,달려라 자전거,달려라 자전거,ko,2008-08-07,88,0,0,6.6,4,0.6801,['드라마'],"['TPS Company', 'Jinjin Pictures']",['KR'],2008.0,8.0
52444,Mr. 로빈 꼬시기,Mr. 로빈 꼬시기,ko,2006-12-07,107,2800000,0,6.0,52,1.2365,"['로맨스', '코미디']","['Sidus', 'DCG Plus', 'Lotte Entertainment', 'Sovik Venture Capital', 'October Pictures']","['HK', 'KR']",2006.0,12.0
52445,수,수,ko,2007-03-22,122,0,1275162,6.529,34,1.2424,"['액션', '드라마', '스릴러']","['CJ Entertainment', 'Cinema Service']",['KR'],2007.0,3.0
52464,용의주도 미스 신,용의주도 미스 신,ko,2007-12-18,108,0,0,6.3,8,1.8335,"['코미디', '로맨스']","['Rod Pictures', 'Sidus']",['KR'],2007.0,12.0
52578,바람피기 좋은 날,바람피기 좋은 날,ko,2007-02-08,103,0,0,5.4,16,1.4275,"['코미디', '로맨스']","['Cinema Service', 'iFilm']",['KR'],2007.0,2.0
52585,좋지 아니한가,좋지 아니한가,ko,2007-02-28,117,0,0,7.4,7,0.6395,"['코미디', '드라마']","['CJ Entertainment', 'Cinema Service']",['KR'],2007.0,2.0
52586,사랑방 선수와 어머니,사랑방 선수와 어머니,ko,2007-08-08,107,0,0,5.3,6,1.0034,['코미디'],['Taewon Entertainment'],['KR'],2007.0,8.0
53238,"사랑하니까, 괜찮아","사랑하니까, 괜찮아",ko,2006-08-17,111,2600000,0,5.4,7,1.9299,"['드라마', '로맨스']","['Cinema Service', 'CJ Entertainment']",['KR'],2006.0,8.0
53514,시라노; 연애조작단,시라노; 연애조작단,ko,2010-09-16,117,0,0,6.9,58,1.0998,"['로맨스', '코미디']","['Myung Films', 'Lotte Entertainment', 'Finecut', 'CJ Entertainment', 'M-Venture Investment']",['KR'],2010.0,9.0
53656,아이리스 더 무비,아이리스 더 무비,ko,2010-03-21,118,0,0,6.4,45,1.1843,"['액션', '모험']","['Taewon Entertainment', 'Finecut', 'H Plus Communication']",['KR'],2010.0,3.0
54201,키친,키친,ko,2009-02-05,102,0,0,5.4,17,1.0871,"['드라마', '로맨스']","['M-Line Distribution', 'Soo Film']",['KR'],2009.0,2.0
54225,오감도,오감도,ko,2009-07-09,130,0,2484095,5.0,22,2.2819,"['로맨스', '드라마']","['Daisy Entertainment', 'Cinergy House', 'Culture Cap Media']",['KR'],2009.0,7.0
54262,포도나무를 베어라,포도나무를 베어라,ko,2007-02-22,117,900000,0,5.0,1,0.322,[],[],['KR'],2007.0,2.0
54330,아기와 나,아기와 나,ko,2008-08-13,98,0,0,6.3,65,1.8748,"['코미디', '가족']",['Prime Entertainment'],['KR'],2008.0,8.0
54457,이태원 살인사건,이태원 살인사건,ko,2009-09-10,99,0,0,6.3,28,0.9112,"['범죄', '스릴러', '미스터리']","['Sponge', 'Showbox']",['KR'],2009.0,9.0
54543,키다리 아저씨,키다리 아저씨,ko,2005-01-13,110,0,0,6.5,22,1.9915,"['드라마', '로맨스']",['Wellmade Entertainment'],['KR'],2005.0,1.0
54555,잠복근무,잠복근무,ko,2005-03-17,111,0,0,6.4,41,1.3178,"['코미디', '액션', '범죄', '로맨스']","['Filma Pictures', 'Showbox']",['KR'],2005.0,3.0
54558,카리스마 탈출기,카리스마 탈출기,ko,2006-03-30,100,1700000,0,5.6,8,2.234,"['액션', '코미디']",[],['KR'],2006.0,3.0
54659,해변의 여인,해변의 여인,ko,2006-08-31,127,0,0,6.3,35,0.7229,['드라마'],"['Bom Film Productions', 'Jeonwonsa Film', 'Mirovision']",['KR'],2006.0,8.0
55314,친정엄마,친정엄마,ko,2010-04-22,107,0,0,7.7,5,1.2015,"['드라마', '가족']","['Sidus', 'Dong-a Export', 'Art Service', 'Boston Investments']",['KR'],2010.0,4.0
55641,이층의 악당,이층의 악당,ko,2010-11-24,115,0,0,6.7,15,1.147,['코미디'],"['Sidus', 'Sidus FNH-Benex Cinema Fund 1']",['KR'],2010.0,11.0
55753,뷰티풀 선데이,뷰티풀 선데이,ko,2007-03-29,117,0,0,5.5,13,0.959,"['스릴러', '드라마']","['Cineline 2', 'Showbox']",['KR'],2007.0,3.0
55758,심야의 FM,심야의 FM,ko,2010-10-14,106,0,8101240,6.9,96,1.5908,"['스릴러', '범죄', '액션']","['Lotte Entertainment', 'Hong Film', 'Finecut']",['KR'],2010.0,10.0
55765,거룩한 계보,거룩한 계보,ko,2006-10-19,126,4500000,0,6.5,38,1.366,"['범죄', '드라마', '코미디']","['Cinema Service', 'CJ Entertainment']",['KR'],2006.0,10.0
55767,우리 동네,우리 동네,ko,2007-11-29,114,0,0,5.568,22,0.4066,"['범죄', '드라마', '미스터리']","['IM Pictures', 'Object Films', 'CJ Entertainment', 'Cinema Service']",['KR'],2007.0,11.0
55771,우아한 세계,우아한 세계,ko,2007-04-05,112,0,0,6.6,44,1.1301,"['액션', '코미디', '범죄']",['Lucy Film'],['KR'],2007.0,4.0
55788,뜨거운 것이 좋아,뜨거운 것이 좋아,ko,2008-01-17,110,0,0,5.5,13,2.3813,"['드라마', '로맨스']","['CJ Entertainment', 'Cinema Service']",['KR'],2008.0,1.0
55906,천하장사 마돈나,천하장사 마돈나,ko,2006-08-31,117,0,0,6.1,16,1.1913,"['코미디', '드라마']","['Sidus', 'CJ Entertainment', 'Banzakbanzak Film Production']",['KR'],2006.0,8.0
56247,황진이,황진이,ko,2007-06-06,141,0,0,6.6,19,0.7865,"['드라마', '로맨스', '역사']","['Cine2000', 'Cinema Service', 'Siz Entertainment']",['KR'],2007.0,6.0
56578,해결사,해결사,ko,2010-09-12,100,0,0,6.8,41,1.9853,"['액션', '범죄', '드라마']","['Next Entertainment World', 'Filmmaker R&K', 'SBS Contents Hub', 'Finecut', 'Michigan Venture Capital', 'Stonebridge Capital Inc.']",['KR'],2010.0,9.0
56581,7월 32일,7월 32일,ko,2010-04-22,108,0,0,4.8,4,0.62,"['드라마', '액션']",[],['KR'],2010.0,4.0
56604,폐가,폐가,ko,2010-08-19,84,300000,83322,4.5,11,0.3367,"['공포', '미스터리']","['Daisy Entertainment', 'Cinergy House', 'Showbox', 'HY Films']",['KR'],2010.0,8.0
56606,정승필 실종사건,정승필 실종사건,ko,2009-09-01,97,0,0,5.1,5,1.2185,['코미디'],['Vantage Holdings'],['KR'],2009.0,9.0
56607,나탈리,나탈리,ko,2010-10-28,88,0,0,5.6,26,1.5212,"['드라마', '코미디', '로맨스']",[],['KR'],2010.0,10.0
56781,불신지옥,불신지옥,ko,2009-08-12,106,0,0,6.0,30,1.2886,"['공포', '미스터리']","['Achim Pictures', 'DCG Plus']",['KR'],2009.0,8.0
57140,날나리 종부전,날나리 종부전,ko,2008-05-22,112,0,0,5.3,10,1.2163,"['드라마', '코미디', 'SF', '로맨스']",['Lotte Entertainment'],['KR'],2008.0,5.0
57147,광식이 동생 광태,광식이 동생 광태,ko,2005-11-23,104,0,0,5.9,18,0.6399,"['코미디', '로맨스']","['Myung Films', 'MK Pictures', 'KD Media']",['KR'],2005.0,11.0
